customer_id,first_name,second_name,gender,state,occupation,customer_segment,annual_income,recency,frequency,monetary,R,F,M,RFM_Score,segment
C04166,Aadhya,Mishra,Female,Telangana,Retired,Premium,1163244.47,252,10,136245.63,1,3,3,7,Potential Loyalist
C04167,Ayaan,Desai,Male,Karnataka,Freelancer,Retail,352748.09,202,11,103637.3,1,3,3,7,Potential Loyalist
C04168,Aarav,Sharma,Female,Tamil Nadu,Student,Retail,1473762.96,109,9,95412.5,2,2,3,7,Potential Loyalist
C04169,Ishaan,Gupta,Male,Tamil Nadu,Retired,Retail,318837.9,16,6,15750.95,4,2,1,7,Potential Loyalist
C04170,Reyansh,Desai,Female,Uttar Pradesh,Retired,Retail,434037.0,44,4,6186.43,3,1,1,5,At Risk
C04171,Aarav,Joshi,Female,Delhi,Self Employed,Retail,468156.88,18,14,120258.62,4,3,3,10,Champion
C04172,Krishna,Gupta,Male,Karnataka,Freelancer,SME,507516.06,66,17,83743.56,3,4,3,10,Champion
C04173,Nisha,Patel,Male,Karnataka,Retired,Retail,534689.19,104,19,169471.34,2,4,4,10,Champion
C04174,Sara,Patel,Male,Uttar Pradesh,Student,Retail,534958.74,14,4,10497.82,4,1,1,6,Potential Loyalist
C04175,Riya,Sharma,Male,Karnataka,Freelancer,Retail,182409.23,17,21,126478.21,4,4,3,11,Champion
C04176,Sai,Kumar,Male,Tamil Nadu,Student,SME,1126503.35,67,12,140491.09,3,3,4,10,Champion
C04177,Arjun,Kapoor,Male,Karnataka,Student,Retail,476769.87,55,8,100924.28,3,2,3,8,Loyal
C04179,Anika,Sharma,Male,Kerala,Retired,Retail,479680.03,10,7,109837.7,4,2,3,9,Loyal
C04180,Aadhya,Agarwal,Female,Madhya Pradesh,Freelancer,Retail,421262.74,47,16,189370.99,3,4,4,11,Champion
C04182,Anika,Verma,Female,Gujarat,Salaried,Retail,180000.0,265,8,64270.84,1,2,2,5,At Risk
C04183,Karan,Singh,Female,Delhi,Self Employed,Premium,1435330.58,23,25,194020.33,4,4,4,12,Champion
C04184,Pari,Malhotra,Female,Kerala,Freelancer,Retail,694329.41,197,9,43924.94,1,2,2,5,At Risk
C04185,Ayaan,Desai,Female,Telangana,Retired,Premium,1113752.72,9,10,128293.94,4,3,3,10,Champion
C04188,Rahul,Mishra,Female,Maharashtra,Salaried,Retail,1029298.59,19,14,162546.4,4,3,4,11,Champion
C04189,Riya,Agarwal,Male,Rajasthan,Business Owner,Premium,950088.96,10,13,82746.52,4,3,3,10,Champion
C04190,Krishna,Iyer,Female,Telangana,Retired,Retail,429269.8,366,12,142985.19,1,3,4,8,Loyal
C04192,Rohan,Sharma,Female,Maharashtra,Student,Wealth,2672216.61,109,5,24893.7,2,1,1,4,At Risk
C04194,Rahul,Mishra,Male,West Bengal,Salaried,Retail,563517.73,78,12,43036.12,3,3,1,7,Potential Loyalist
C04195,Arjun,Reddy,Male,Tamil Nadu,Business Owner,Retail,677960.04,15,19,154435.11,4,4,4,12,Champion
C04196,Pari,Verma,Female,Tamil Nadu,Freelancer,Retail,874538.81,8,12,132309.78,4,3,3,10,Champion
C04197,Sara,Kumar,Female,Delhi,Retired,Corporate,1691973.34,465,5,46177.82,1,1,2,4,At Risk
C04198,Myra,Singh,Male,Madhya Pradesh,Retired,Retail,553007.46,155,6,54363.34,2,2,2,6,Potential Loyalist
C04199,Ishaan,Patel,Male,Maharashtra,Business Owner,SME,320971.63,245,3,14177.86,1,1,1,3,Dormant
C04200,Sara,Desai,Female,Maharashtra,Self Employed,Retail,180000.0,21,22,255969.44,4,4,4,12,Champion
C04201,Diya,Kulkarni,Female,Gujarat,Freelancer,Retail,443418.38,24,32,456649.08,4,4,4,12,Champion
C04204,Priya,Mehta,Male,Maharashtra,Business Owner,Retail,391723.5,316,4,15017.02,1,1,1,3,Dormant
C04205,Ishaan,Gupta,Female,Chandigarh,Business Owner,Premium,549895.54,44,15,66175.87,3,4,2,9,Loyal
C04206,Vihaan,Patel,Male,Tamil Nadu,Retired,Retail,512276.46,43,12,70977.12,3,3,2,8,Loyal
C04210,Riya,Singh,Female,Maharashtra,Salaried,Wealth,2724642.45,31,17,227878.62,4,4,4,12,Champion
C04211,Amit,Jain,Female,Uttar Pradesh,Freelancer,Corporate,453766.21,102,4,50865.44,2,1,2,5,At Risk
C04212,Aditya,Agarwal,Female,Kerala,Student,Retail,180000.0,65,11,85790.98,3,3,3,9,Loyal
C04213,Riya,Bansal,Female,Tamil Nadu,Self Employed,Retail,357652.23,129,5,32248.51,2,1,1,4,At Risk
C04215,Karan,Iyer,Female,Tamil Nadu,Retired,Retail,674641.16,100,18,151957.28,2,4,4,10,Champion
C04217,Neha,Mehta,Female,Madhya Pradesh,Retired,SME,287195.37,119,7,88926.58,2,2,3,7,Potential Loyalist
C04218,Neha,Kumar,Male,Karnataka,Self Employed,Corporate,1933615.71,53,7,31263.71,3,2,1,6,Potential Loyalist
C04219,Karan,Gupta,Female,Madhya Pradesh,Self Employed,Retail,314568.96,148,11,131319.44,2,3,3,8,Loyal
C04220,Ira,Bansal,Male,Rajasthan,Self Employed,Retail,858707.47,12,15,113369.67,4,4,3,11,Champion
C04221,Amit,Jain,Female,Maharashtra,Self Employed,Retail,221102.09,48,15,138274.0,3,4,4,11,Champion
C04223,Aditya,Reddy,Male,Madhya Pradesh,Business Owner,Retail,275045.73,14,17,165444.16,4,4,4,12,Champion
C04225,Sara,Singh,Male,Maharashtra,Business Owner,Premium,568792.19,1,22,175296.44,4,4,4,12,Champion
C04226,Ira,Mishra,Male,Tamil Nadu,Student,Corporate,465650.7,1,8,45419.94,4,2,2,8,Loyal
C04227,Anika,Mehta,Male,Haryana,Business Owner,Retail,219744.56,157,7,33263.46,2,2,1,5,At Risk
C04228,Arjun,Malhotra,Female,West Bengal,Self Employed,Retail,493397.97,11,9,84607.67,4,2,3,9,Loyal
C04229,Priya,Desai,Female,Maharashtra,Student,Corporate,1052973.94,47,7,111537.17,3,2,3,8,Loyal
C04230,Pari,Nair,Male,Uttar Pradesh,Business Owner,Retail,382731.61,329,3,115713.91,1,1,3,5,At Risk
C04231,Rohan,Chopra,Female,Rajasthan,Business Owner,Retail,340348.52,252,7,71444.34,1,2,2,5,At Risk
C04232,Aadhya,Kapoor,Female,Chandigarh,Freelancer,Retail,359515.18,175,8,66674.34,2,2,2,6,Potential Loyalist
C04233,Vivaan,Chopra,Male,Delhi,Freelancer,Retail,250542.14,113,12,68016.82,2,3,2,7,Potential Loyalist
C04234,Vihaan,Mehta,Female,Maharashtra,Self Employed,Retail,641346.93,38,8,53961.73,3,2,2,7,Potential Loyalist
C04235,Vihaan,Singh,Male,Maharashtra,Self Employed,SME,1249094.48,61,3,23616.39,3,1,1,5,At Risk
C04236,Neha,Singh,Female,Kerala,Business Owner,SME,866881.95,68,18,184498.78,3,4,4,11,Champion
C04237,Arjun,Mehta,Male,Delhi,Freelancer,Premium,529227.07,127,7,33688.7,2,2,1,5,At Risk
C04238,Anika,Kumar,Female,Maharashtra,Freelancer,Retail,471136.25,19,9,75836.64,4,2,2,8,Loyal
C04240,Ira,Reddy,Female,Tamil Nadu,Freelancer,SME,282400.17,84,12,129762.8,2,3,3,8,Loyal
C04241,Karan,Desai,Male,Gujarat,Student,Retail,840222.27,135,13,78347.81,2,3,2,7,Potential Loyalist
C04242,Aadhya,Mehta,Male,Telangana,Student,Retail,407509.89,52,25,217100.33,3,4,4,11,Champion
C04243,Pooja,Kumar,Female,Delhi,Salaried,Premium,593010.05,20,9,113287.35,4,2,3,9,Loyal
C04245,Ira,Singh,Male,Rajasthan,Business Owner,Corporate,1217565.1,216,2,8628.87,1,1,1,3,Dormant
C04246,Ayaan,Joshi,Male,Haryana,Self Employed,Retail,223811.33,122,6,30654.57,2,2,1,5,At Risk
C04247,Arjun,Jain,Male,Tamil Nadu,Retired,Retail,488167.42,24,22,112911.31,4,4,3,11,Champion
C04249,Neha,Mehta,Female,Delhi,Salaried,Retail,527311.1,10,6,24535.76,4,2,1,7,Potential Loyalist
C04250,Reyansh,Iyer,Male,Gujarat,Self Employed,Premium,576550.01,169,13,157946.98,2,3,4,9,Loyal
C04251,Pooja,Mishra,Male,Madhya Pradesh,Business Owner,SME,441576.31,164,4,26432.76,2,1,1,4,At Risk
C04252,Diya,Verma,Male,Maharashtra,Business Owner,Retail,484421.15,36,17,183974.6,3,4,4,11,Champion
C04253,Nisha,Patel,Female,Delhi,Retired,Premium,354961.93,93,8,52328.97,2,2,2,6,Potential Loyalist
C04255,Rahul,Singh,Female,Uttar Pradesh,Freelancer,SME,543860.81,156,15,237341.81,2,4,4,10,Champion
C04256,Neha,Reddy,Male,Haryana,Salaried,Premium,1742730.84,599,7,53949.17,1,2,2,5,At Risk
C04257,Myra,Bansal,Male,Maharashtra,Freelancer,Retail,180000.0,150,13,107682.3,2,3,3,8,Loyal
C04258,Reyansh,Bansal,Female,Telangana,Self Employed,Premium,656265.96,195,3,39968.94,1,1,1,3,Dormant
C04262,Pari,Kulkarni,Female,Karnataka,Student,Retail,780534.54,265,15,151679.47,1,4,4,9,Loyal
C04263,Sai,Agarwal,Female,Rajasthan,Freelancer,Premium,995673.51,36,7,46705.19,3,2,2,7,Potential Loyalist
C04265,Arjun,Gupta,Male,Tamil Nadu,Freelancer,Retail,333065.13,54,28,348974.6,3,4,4,11,Champion
C04266,Neha,Patel,Female,Madhya Pradesh,Retired,Premium,658559.52,13,41,325440.89,4,4,4,12,Champion
C04267,Vivaan,Reddy,Male,Maharashtra,Self Employed,Retail,623441.37,267,12,149569.77,1,3,4,8,Loyal
C04268,Aarav,Desai,Female,Maharashtra,Salaried,SME,771927.14,137,15,105163.36,2,4,3,9,Loyal
C04269,Kiara,Sharma,Female,Karnataka,Student,Retail,464504.84,221,14,85482.48,1,3,3,7,Potential Loyalist
C04270,Aadhya,Sharma,Female,Karnataka,Salaried,Retail,378125.48,123,24,310991.16,2,4,4,10,Champion
C04271,Anaya,Gupta,Male,Delhi,Salaried,Premium,830930.18,1071,2,14382.75,1,1,1,3,Dormant
C04274,Arjun,Sharma,Female,Uttar Pradesh,Self Employed,Retail,442081.06,13,13,202668.81,4,3,4,11,Champion
C04275,Karan,Sharma,Female,Maharashtra,Freelancer,Retail,572313.79,13,21,179098.12,4,4,4,12,Champion
C04277,Priya,Kapoor,Male,Maharashtra,Freelancer,Premium,609418.15,149,6,30887.72,2,2,1,5,At Risk
C04278,Neha,Gupta,Male,Maharashtra,Freelancer,Premium,1483212.53,155,8,71492.36,2,2,2,6,Potential Loyalist
C04279,Neha,Kapoor,Female,Haryana,Retired,SME,507922.3,52,15,190013.03,3,4,4,11,Champion
C04280,Aadhya,Bansal,Female,West Bengal,Freelancer,Retail,374366.35,51,4,58371.09,3,1,2,6,Potential Loyalist
C04281,Kiara,Reddy,Male,Madhya Pradesh,Salaried,Retail,513078.18,116,13,136008.54,2,3,3,8,Loyal
C04282,Aarav,Bansal,Female,Tamil Nadu,Student,Premium,505182.22,315,4,11202.32,1,1,1,3,Dormant
C04283,Sara,Sharma,Male,Chandigarh,Business Owner,Retail,424353.33,218,6,78865.65,1,2,2,5,At Risk
C04284,Ayaan,Joshi,Male,Madhya Pradesh,Business Owner,Retail,1919878.42,46,8,30581.46,3,2,1,6,Potential Loyalist
C04286,Aadhya,Chopra,Male,Rajasthan,Freelancer,Wealth,2637650.76,368,12,144197.97,1,3,4,8,Loyal
C04287,Rohan,Jain,Female,Gujarat,Student,Retail,533772.62,93,18,235182.36,2,4,4,10,Champion
C04288,Pari,Mishra,Female,Gujarat,Salaried,Retail,638843.51,46,27,164944.97,3,4,4,11,Champion
C04289,Anaya,Desai,Male,Gujarat,Retired,Wealth,958263.18,234,3,46863.39,1,1,2,4,At Risk
C04290,Kabir,Mishra,Male,Maharashtra,Business Owner,SME,649652.47,50,14,158861.81,3,3,4,10,Champion
C04292,Riya,Kapoor,Male,Telangana,Student,Retail,295941.59,113,16,124587.02,2,4,3,9,Loyal
C04293,Reyansh,Bansal,Female,Karnataka,Retired,Premium,324000.0,66,36,286449.9,3,4,4,11,Champion
C04297,Myra,Desai,Female,Maharashtra,Student,Retail,438398.15,49,11,84566.94,3,3,3,9,Loyal
C04299,Reyansh,Jain,Male,Karnataka,Salaried,Retail,1055850.06,34,3,42035.87,4,1,1,6,Potential Loyalist
C04300,Riya,Mishra,Male,Maharashtra,Retired,SME,1017058.25,16,16,140387.65,4,4,4,12,Champion
C04301,Aadhya,Chopra,Male,West Bengal,Retired,Retail,606841.17,200,4,21237.57,1,1,1,3,Dormant
C04302,Sneha,Kapoor,Female,Madhya Pradesh,Freelancer,Retail,503911.32,5,16,131337.52,4,4,3,11,Champion
C04303,Arjun,Bansal,Male,Gujarat,Salaried,Retail,2006664.69,64,2,16515.42,3,1,1,5,At Risk
C04304,Sneha,Bansal,Female,Telangana,Freelancer,Premium,821749.7,25,17,198799.43,4,4,4,12,Champion
C04305,Sneha,Chopra,Female,Maharashtra,Retired,Retail,303763.93,15,22,310297.6,4,4,4,12,Champion
C04306,Riya,Patel,Male,Uttar Pradesh,Self Employed,Retail,340161.98,317,9,92486.8,1,2,3,6,Potential Loyalist
C04307,Krishna,Mehta,Male,Kerala,Freelancer,Retail,650873.84,1,28,292751.2,4,4,4,12,Champion
C04308,Anaya,Mehta,Female,Rajasthan,Retired,Premium,429995.99,2,17,229977.19,4,4,4,12,Champion
C04309,Neha,Kapoor,Male,Rajasthan,Salaried,Retail,309480.72,205,8,30417.48,1,2,1,4,At Risk
C04310,Priya,Joshi,Female,Tamil Nadu,Student,Retail,827608.79,68,18,147043.27,3,4,4,11,Champion
C04311,Pooja,Sharma,Female,Karnataka,Salaried,Wealth,2379091.68,63,2,27857.99,3,1,1,5,At Risk
C04313,Vivaan,Nair,Female,Gujarat,Freelancer,Corporate,507445.58,57,14,117339.78,3,3,3,9,Loyal
C04315,Ayaan,Kumar,Male,Telangana,Salaried,Retail,386643.41,217,13,212516.09,1,3,4,8,Loyal
C04318,Krishna,Patel,Male,Haryana,Self Employed,Premium,956763.47,485,5,42674.02,1,1,1,3,Dormant
C04319,Arjun,Desai,Male,Kerala,Student,Premium,1804674.19,109,10,85939.35,2,3,3,8,Loyal
C04320,Vivaan,Verma,Female,Uttar Pradesh,Retired,SME,1036051.41,93,17,145239.35,2,4,4,10,Champion
C04321,Pooja,Iyer,Female,Rajasthan,Freelancer,Retail,611128.5,145,15,97141.05,2,4,3,9,Loyal
C04322,Aadhya,Patel,Female,Gujarat,Self Employed,Retail,417712.69,665,4,26422.14,1,1,1,3,Dormant
C04323,Ayaan,Singh,Female,Madhya Pradesh,Student,Corporate,493645.77,132,13,53197.34,2,3,2,7,Potential Loyalist
C04324,Neha,Reddy,Male,Karnataka,Student,SME,1520909.4,90,12,116347.51,2,3,3,8,Loyal
C04325,Pooja,Jain,Female,Kerala,Self Employed,Retail,788794.64,60,4,33677.92,3,1,1,5,At Risk
C04326,Krishna,Patel,Female,Gujarat,Business Owner,SME,258206.79,357,4,79391.27,1,1,2,4,At Risk
C04331,Ayaan,Nair,Male,Haryana,Retired,Retail,552199.57,15,15,130018.88,4,4,3,11,Champion
C04333,Ira,Joshi,Male,Rajasthan,Salaried,SME,614426.48,18,19,140344.67,4,4,4,12,Champion
C04334,Anaya,Singh,Female,Rajasthan,Salaried,Premium,1588754.34,354,6,18580.33,1,2,1,4,At Risk
C04335,Arjun,Kapoor,Female,Madhya Pradesh,Freelancer,Wealth,1862135.76,65,5,18690.35,3,1,1,5,At Risk
C04336,Arjun,Mishra,Female,Kerala,Retired,SME,405417.14,109,7,23544.83,2,2,1,5,At Risk
C04337,Neha,Kulkarni,Female,Tamil Nadu,Self Employed,Retail,506299.95,217,14,83879.07,1,3,3,7,Potential Loyalist
C04338,Myra,Malhotra,Female,Haryana,Self Employed,Retail,426431.13,33,9,72704.98,4,2,2,8,Loyal
C04339,Pooja,Jain,Male,Kerala,Student,Retail,679337.24,127,8,104509.19,2,2,3,7,Potential Loyalist
C04340,Neha,Joshi,Male,Karnataka,Retired,Premium,532196.91,196,11,76036.97,1,3,2,6,Potential Loyalist
C04341,Ishaan,Chopra,Female,Karnataka,Student,SME,885787.95,58,10,119993.3,3,3,3,9,Loyal
C04343,Aadhya,Kulkarni,Male,Gujarat,Freelancer,Retail,1029173.47,8,15,74176.66,4,4,2,10,Champion
C04346,Aditya,Desai,Female,Telangana,Retired,SME,863405.07,287,5,49232.47,1,1,2,4,At Risk
C04348,Priya,Gupta,Male,Gujarat,Salaried,Retail,538682.38,151,9,65839.04,2,2,2,6,Potential Loyalist
C04349,Diya,Iyer,Male,Tamil Nadu,Self Employed,Retail,387049.85,56,12,112865.78,3,3,3,9,Loyal
C04351,Ayaan,Gupta,Female,Tamil Nadu,Salaried,Premium,1258734.91,91,15,89705.61,2,4,3,9,Loyal
C04353,Rohan,Mehta,Female,West Bengal,Retired,Retail,418233.4,113,11,42763.51,2,3,1,6,Potential Loyalist
C04354,Ishaan,Kapoor,Male,Uttar Pradesh,Salaried,SME,1201083.76,58,8,77500.67,3,2,2,7,Potential Loyalist
C04355,Arjun,Sharma,Female,Gujarat,Freelancer,Retail,416549.59,7,16,121399.08,4,4,3,11,Champion
C04356,Aditya,Patel,Male,Telangana,Business Owner,Retail,499076.49,424,12,167687.56,1,3,4,8,Loyal
C04357,Rohan,Jain,Male,Telangana,Salaried,Corporate,748021.67,835,3,24585.53,1,1,1,3,Dormant
C04358,Aarav,Joshi,Male,Maharashtra,Freelancer,Retail,291384.47,5,15,150651.23,4,4,4,12,Champion
C04359,Ishaan,Jain,Female,Chandigarh,Salaried,Corporate,803216.59,3,11,79601.68,4,3,2,9,Loyal
C04360,Vivaan,Nair,Male,Kerala,Salaried,Wealth,1691883.0,29,5,34985.76,4,1,1,6,Potential Loyalist
C04362,Kabir,Mishra,Male,Maharashtra,Retired,Retail,317865.85,43,17,144681.11,3,4,4,11,Champion
C04363,Riya,Patel,Male,Madhya Pradesh,Student,Premium,1113580.08,471,3,53358.11,1,1,2,4,At Risk
C04364,Karan,Desai,Female,Karnataka,Retired,Retail,549037.33,42,10,98497.57,3,3,3,9,Loyal
C04365,Vihaan,Patel,Female,Uttar Pradesh,Freelancer,Wealth,1135381.05,106,10,70469.52,2,3,2,7,Potential Loyalist
C04366,Priya,Joshi,Female,Gujarat,Retired,Retail,519641.54,25,19,150338.02,4,4,4,12,Champion
C04367,Diya,Joshi,Female,Uttar Pradesh,Self Employed,SME,252000.0,133,28,135979.78,2,4,3,9,Loyal
C04368,Sai,Nair,Male,Maharashtra,Business Owner,Corporate,750960.36,8,11,113561.96,4,3,3,10,Champion
C04373,Arjun,Iyer,Female,Uttar Pradesh,Student,Premium,1136811.4,32,10,110616.45,4,3,3,10,Champion
C04374,Reyansh,Kulkarni,Female,Uttar Pradesh,Self Employed,Wealth,582990.3,17,21,242036.63,4,4,4,12,Champion
C04376,Krishna,Sharma,Female,Maharashtra,Freelancer,Retail,565961.91,297,5,209379.83,1,1,4,6,Potential Loyalist
C04378,Karan,Gupta,Male,Telangana,Freelancer,Premium,540503.01,133,8,109162.25,2,2,3,7,Potential Loyalist
C04379,Diya,Bansal,Male,Tamil Nadu,Business Owner,Retail,376976.9,86,2,30197.12,2,1,1,4,At Risk
C04380,Karan,Verma,Male,Karnataka,Freelancer,Corporate,1015350.18,137,9,89218.96,2,2,3,7,Potential Loyalist
C04381,Vihaan,Gupta,Female,Karnataka,Retired,Retail,439671.15,632,3,22499.49,1,1,1,3,Dormant
C04382,Rahul,Patel,Male,Haryana,Salaried,Premium,324000.0,55,9,59363.82,3,2,2,7,Potential Loyalist
C04383,Aarav,Patel,Male,Gujarat,Self Employed,Retail,749396.91,169,17,104047.47,2,4,3,9,Loyal
C04384,Anaya,Desai,Female,Uttar Pradesh,Freelancer,Retail,346360.6,5,7,28378.81,4,2,1,7,Potential Loyalist
C04385,Ishaan,Mehta,Female,Uttar Pradesh,Business Owner,Premium,683864.19,53,14,120302.77,3,3,3,9,Loyal
C04386,Vivaan,Iyer,Male,Haryana,Retired,Corporate,555448.85,1063,1,7941.24,1,1,1,3,Dormant
C04388,Sai,Patel,Male,Karnataka,Freelancer,Retail,332030.12,119,5,57771.46,2,1,2,5,At Risk
C04389,Karan,Desai,Female,Madhya Pradesh,Retired,Wealth,3575190.87,66,9,63255.04,3,2,2,7,Potential Loyalist
C04392,Kabir,Kulkarni,Male,Madhya Pradesh,Student,Premium,2088345.62,70,12,131399.32,3,3,3,9,Loyal
C04393,Anaya,Jain,Male,Karnataka,Self Employed,Premium,489679.43,680,3,21941.76,1,1,1,3,Dormant
C04394,Nisha,Singh,Female,Tamil Nadu,Salaried,Premium,572786.71,152,8,22933.93,2,2,1,5,At Risk
C04395,Ishaan,Kumar,Male,Maharashtra,Business Owner,Retail,329305.07,101,5,61260.85,2,1,2,5,At Risk
C04396,Riya,Singh,Male,Rajasthan,Student,Premium,554946.91,201,9,73076.96,1,2,2,5,At Risk
C04397,Riya,Jain,Female,Maharashtra,Freelancer,Retail,313820.17,24,6,92984.59,4,2,3,9,Loyal
C04398,Reyansh,Desai,Male,West Bengal,Student,Retail,589050.58,396,3,13642.17,1,1,1,3,Dormant
C04399,Aadhya,Joshi,Male,Gujarat,Retired,Retail,250977.45,69,6,40060.33,3,2,1,6,Potential Loyalist
C04400,Amit,Desai,Male,Madhya Pradesh,Self Employed,Retail,442020.2,28,3,7626.22,4,1,1,6,Potential Loyalist
C04402,Amit,Malhotra,Male,West Bengal,Business Owner,Retail,561527.76,64,19,143167.33,3,4,4,11,Champion
C04403,Nisha,Jain,Female,Uttar Pradesh,Freelancer,Retail,232206.44,74,5,59368.98,3,1,2,6,Potential Loyalist
C04404,Nisha,Patel,Male,Gujarat,Salaried,Retail,882005.73,11,9,81560.87,4,2,3,9,Loyal
C04405,Karan,Agarwal,Female,Madhya Pradesh,Salaried,Retail,180000.0,32,10,125633.88,4,3,3,10,Champion
C04406,Pooja,Nair,Female,Gujarat,Freelancer,Retail,324535.29,120,8,97031.67,2,2,3,7,Potential Loyalist
C04407,Priya,Sharma,Male,Uttar Pradesh,Business Owner,Retail,582789.32,10,3,35369.65,4,1,1,6,Potential Loyalist
C04408,Krishna,Nair,Female,Rajasthan,Salaried,SME,1128032.77,1,21,195573.73,4,4,4,12,Champion
C04409,Karan,Mehta,Female,Delhi,Retired,Retail,321664.77,14,32,242332.38,4,4,4,12,Champion
C04412,Arjun,Kulkarni,Male,Tamil Nadu,Freelancer,Wealth,1909138.32,165,4,57238.58,2,1,2,5,At Risk
C04413,Sara,Iyer,Female,Karnataka,Salaried,SME,636720.88,113,7,125591.14,2,2,3,7,Potential Loyalist
C04414,Riya,Kulkarni,Male,Tamil Nadu,Freelancer,SME,409704.97,1,22,182905.98,4,4,4,12,Champion
C04415,Diya,Iyer,Male,Chandigarh,Salaried,Premium,1862817.32,87,17,91519.06,2,4,3,9,Loyal
C04416,Sai,Desai,Male,Karnataka,Salaried,Corporate,747175.97,349,11,69759.15,1,3,2,6,Potential Loyalist
C04417,Vivaan,Desai,Female,Haryana,Business Owner,Retail,418138.6,104,14,144147.19,2,3,4,9,Loyal
C04419,Aarav,Kumar,Male,Telangana,Salaried,Retail,1274896.49,5,5,97032.81,4,1,3,8,Loyal
C04420,Aadhya,Iyer,Male,Karnataka,Freelancer,SME,525777.08,151,10,36846.87,2,3,1,6,Potential Loyalist
C04422,Pooja,Mishra,Male,Maharashtra,Self Employed,Wealth,1858891.23,11,17,120219.14,4,4,3,11,Champion
C04423,Karan,Gupta,Female,West Bengal,Retired,Retail,353196.61,11,36,258433.43,4,4,4,12,Champion
C04424,Krishna,Patel,Male,Telangana,Freelancer,Retail,350887.96,94,15,152785.02,2,4,4,10,Champion
C04426,Anaya,Gupta,Female,Uttar Pradesh,Student,Retail,1319382.29,27,22,204265.71,4,4,4,12,Champion
C04427,Krishna,Joshi,Female,Haryana,Self Employed,Retail,406053.54,72,5,29696.4,3,1,1,5,At Risk
C04428,Arjun,Malhotra,Female,Maharashtra,Business Owner,Retail,420597.9,158,5,74919.18,2,1,2,5,At Risk
C04429,Sai,Malhotra,Female,Chandigarh,Salaried,Retail,180000.0,60,14,78209.29,3,3,2,8,Loyal
C04430,Reyansh,Agarwal,Male,Madhya Pradesh,Salaried,Retail,829782.51,73,9,55829.41,3,2,2,7,Potential Loyalist
C04431,Reyansh,Agarwal,Male,Karnataka,Business Owner,Retail,673824.56,45,22,244111.99,3,4,4,11,Champion
C04432,Sneha,Sharma,Female,Delhi,Freelancer,Retail,180000.0,136,14,138502.55,2,3,4,9,Loyal
C04433,Vivaan,Reddy,Male,Haryana,Freelancer,Premium,701389.26,271,10,128958.87,1,3,3,7,Potential Loyalist
C04434,Myra,Kapoor,Male,Gujarat,Self Employed,Corporate,765778.09,475,3,73611.26,1,1,2,4,At Risk
C04435,Aadhya,Patel,Female,Maharashtra,Retired,Retail,745119.04,107,10,49378.36,2,3,2,7,Potential Loyalist
C04436,Kiara,Desai,Female,Tamil Nadu,Business Owner,Retail,188867.83,37,17,114128.94,3,4,3,10,Champion
C04438,Myra,Kumar,Female,Maharashtra,Student,Corporate,1467964.12,280,5,81642.97,1,1,3,5,At Risk
C04439,Anaya,Chopra,Male,Telangana,Self Employed,Retail,1193352.69,694,2,5813.55,1,1,1,3,Dormant
C04440,Anaya,Gupta,Male,Gujarat,Business Owner,Corporate,444019.88,13,19,192120.56,4,4,4,12,Champion
C04441,Ishaan,Singh,Male,Haryana,Self Employed,Corporate,1108079.79,46,19,121446.42,3,4,3,10,Champion
C04442,Priya,Jain,Female,Delhi,Salaried,Retail,476017.73,15,13,133676.84,4,3,3,10,Champion
C04443,Karan,Desai,Male,Gujarat,Student,Retail,1423458.13,448,4,38374.24,1,1,1,3,Dormant
C04445,Kiara,Agarwal,Female,Gujarat,Student,SME,1007109.25,22,6,54339.22,4,2,2,8,Loyal
C04446,Vivaan,Sharma,Male,Madhya Pradesh,Self Employed,Retail,367394.01,3,6,31718.78,4,2,1,7,Potential Loyalist
C04447,Krishna,Jain,Male,Madhya Pradesh,Retired,Retail,278922.12,659,2,2310.85,1,1,1,3,Dormant
C04448,Sara,Kapoor,Male,Kerala,Retired,Retail,180000.0,103,17,121138.3,2,4,3,9,Loyal
C04449,Anaya,Reddy,Male,Delhi,Student,Premium,1987498.22,376,3,24525.42,1,1,1,3,Dormant
C04450,Pari,Agarwal,Male,Delhi,Self Employed,Premium,536255.35,34,14,84177.05,4,3,3,10,Champion
C04451,Riya,Desai,Male,Maharashtra,Freelancer,Corporate,1038864.29,56,16,131971.97,3,4,3,10,Champion
C04455,Amit,Kumar,Female,Karnataka,Business Owner,Retail,576796.54,114,19,169738.17,2,4,4,10,Champion
C04456,Anika,Chopra,Male,Karnataka,Business Owner,Retail,700373.14,70,10,85102.74,3,3,3,9,Loyal
C04457,Pooja,Iyer,Female,Tamil Nadu,Business Owner,Premium,619927.27,319,11,136883.18,1,3,4,8,Loyal
C04458,Reyansh,Singh,Male,Maharashtra,Student,Retail,626832.62,25,11,62085.22,4,3,2,9,Loyal
C04459,Anaya,Desai,Male,Uttar Pradesh,Student,Premium,2990792.0,10,4,23736.31,4,1,1,6,Potential Loyalist
C04460,Aditya,Chopra,Female,Gujarat,Freelancer,SME,252000.0,278,4,33623.19,1,1,1,3,Dormant
C04461,Riya,Chopra,Female,West Bengal,Retired,SME,2269870.85,5,34,334885.53,4,4,4,12,Champion
C04463,Arjun,Nair,Male,Rajasthan,Student,Retail,721144.94,442,8,42715.87,1,2,1,4,At Risk
C04464,Krishna,Singh,Male,Gujarat,Self Employed,Retail,1038714.25,92,16,71728.73,2,4,2,8,Loyal
